perm,run,tag,regime_id,cycle,phase,null_beta1_birth_area,n_edges,n_nodes
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.34888336723571933,14577,5157
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.34999487202785473,14577,5157
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.3489606556466746,14577,5157
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.3475391832541532,14577,5157
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.34840540225026806,14577,5157
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.34818373751711373,14577,5157
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.34832247797701765,14577,5157
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.34951457989731194,14577,5157
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.34841866180420833,14577,5157
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.34633038647088166,14577,5157
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.34817895320302733,14577,5157
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.34585708868213094,14577,5157
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,cold,0.3482042988731743,14577,5157
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.3374454799817989,19662,7357
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.34120609297603965,19662,7357
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.3379424667022269,19662,7357
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.33733983060090855,19662,7357
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.33957091710192866,19662,7357
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.3383643458558474,19662,7357
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.3381513653622691,19662,7357
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.34069208883953567,19662,7357
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.3364793673411746,19662,7357
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.33813186758337066,19662,7357
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.33663150933920144,19662,7357
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.33707407984458954,19662,7357
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.33892103105405647,19662,7357
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.33718586187757793,19662,7357
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.3403057382882855,19662,7357
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.3383744360409972,19662,7357
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.3399531551862364,19662,7357
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.3382729100331711,19662,7357
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.3382257747608283,19662,7357
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.3407391351536791,19662,7357
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.3404796852379072,19662,7357
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.3399864356992398,19662,7357
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.3402330480116387,19662,7357
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.34018689786919964,19662,7357
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,8,hot,0.3395828715814672,19662,7357
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.346738633796034,14708,5166
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.3482124468600104,14708,5166
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.35068565598455004,14708,5166
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.35043666946066043,14708,5166
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.3512743678786935,14708,5166
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.35295019423113244,14708,5166
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.3519448600316903,14708,5166
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.35024357802298023,14708,5166
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.34905231959862393,14708,5166
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.34646546575253,14708,5166
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.3499757670589407,14708,5166
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.34831675630133924,14708,5166
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.34832450028133244,14708,5166
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.35120996840987045,14708,5166
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.34551254581443047,14708,5166
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.347568214887523,14708,5166
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.3497977729029292,14708,5166
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.35023825127410724,14708,5166
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.34697658047680174,14708,5166
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.3513062050989081,14708,5166
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.34871401930188667,14708,5166
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.34929955314581174,14708,5166
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.34955010459656016,14708,5166
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.3492748492670319,14708,5166
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,cold,0.34811047936923367,14708,5166
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.3397309296981976,19815,7420
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.3393652482633722,19815,7420
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.3368012163946632,19815,7420
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.3398657939867703,19815,7420
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.33940294921934994,19815,7420
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.3392563272208847,19815,7420
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.33717694479175975,19815,7420
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.3371825838445415,19815,7420
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.33957574027856674,19815,7420
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.3390633676932805,19815,7420
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.33926041784994265,19815,7420
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.3366421408856567,19815,7420
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.3379009670023603,19815,7420
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.33629778683445527,19815,7420
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.3374701434937996,19815,7420
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.3371801567595367,19815,7420
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.3398265408545197,19815,7420
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.33959043781398557,19815,7420
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.33840236173097293,19815,7420
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.3383784223583457,19815,7420
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.3398928891817484,19815,7420
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.3381147125276732,19815,7420
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.3378524430085085,19815,7420
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.33877269373894603,19815,7420
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,9,hot,0.33376588759238623,19815,7420
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.3470408836972441,14675,5168
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.35105409138064425,14675,5168
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.3500030953029871,14675,5168
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.3491040750503117,14675,5168
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.3522737794540828,14675,5168
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.3489539795897842,14675,5168
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.35148192971259395,14675,5168
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.35092987984456137,14675,5168
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.3495057217740157,14675,5168
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.3487881245610127,14675,5168
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.3501562260375698,14675,5168
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.3510341599831982,14675,5168
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.34927931275746166,14675,5168
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.349534542411072,14675,5168
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.3520759883072103,14675,5168
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.34943105640847055,14675,5168
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.34939331783570093,14675,5168
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.3496843595943965,14675,5168
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.3508208821376287,14675,5168
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.34763571432360735,14675,5168
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.34984688342795073,14675,5168
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.35009848079435735,14675,5168
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.3525835631232008,14675,5168
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.3521631112155486,14675,5168
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,cold,0.35119204286349937,14675,5168
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.3356155025039752,19815,7419
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.3383036530217719,19815,7419
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.33768436832207616,19815,7419
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.3353321389888032,19815,7419
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.33714534657777007,19815,7419
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.3342366640488513,19815,7419
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.3394152778296141,19815,7419
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.3366520930976561,19815,7419
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.33507527138529997,19815,7419
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.33870269126323177,19815,7419
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.3349833179633358,19815,7419
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.33673838863624106,19815,7419
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.3387240150289952,19815,7419
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.33529082455761866,19815,7419
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.33878314478384663,19815,7419
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.33351864460867,19815,7419
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.3357544196318135,19815,7419
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.33750399394015085,19815,7419
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.334757512188518,19815,7419
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.3362762316954989,19815,7419
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.33810239239427037,19815,7419
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.33536695999216304,19815,7419
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.3359307797723975,19815,7419
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.3384566866684957,19815,7419
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,10,hot,0.33579816490055187,19815,7419
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.34863453939472805,14610,5174
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.3483744810234497,14610,5174
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.34713032025804996,14610,5174
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.34678468102080656,14610,5174
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.34838519625544234,14610,5174
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.3504583332371447,14610,5174
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.34449927203843705,14610,5174
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.3461593032240499,14610,5174
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.34546769703927177,14610,5174
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.34864328206245065,14610,5174
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.3472015100403995,14610,5174
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.3501628493481923,14610,5174
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.34649636364871644,14610,5174
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.3483726726978082,14610,5174
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.34610362659635835,14610,5174
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.35087916543516884,14610,5174
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.3447718543508326,14610,5174
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.34759470232302414,14610,5174
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.3483497711212513,14610,5174
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.34583058905369624,14610,5174
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.3486064446325449,14610,5174
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.34636125717310007,14610,5174
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.3490643369324773,14610,5174
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.3452987411968418,14610,5174
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,cold,0.3446618541908243,14610,5174
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.3343888210154309,19401,7349
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.3356981194047716,19401,7349
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.33469070908583437,19401,7349
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.33361011474633756,19401,7349
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.3331641322956903,19401,7349
5,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.3353308410802128,19401,7349
6,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.33695748730727637,19401,7349
7,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.3369397794499619,19401,7349
8,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.3360493462138156,19401,7349
9,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.3351752641726392,19401,7349
10,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.33514785988758283,19401,7349
11,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.33697239460577255,19401,7349
12,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.33605682469083875,19401,7349
13,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.3342404550893841,19401,7349
14,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.3382345843656561,19401,7349
15,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.33351696584699386,19401,7349
16,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.33835197880318085,19401,7349
17,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.3383021145744358,19401,7349
18,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.3365730516419984,19401,7349
19,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.3363817163986769,19401,7349
20,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.33918713058102057,19401,7349
21,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.33344814721996024,19401,7349
22,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.338817865309457,19401,7349
23,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.3333772654015353,19401,7349
24,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,11,hot,0.338010572188319,19401,7349
0,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,12,cold,0.3462886991870737,14933,5282
1,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,12,cold,0.34654704297003924,14933,5282
2,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,12,cold,0.35112458759275383,14933,5282
3,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,12,cold,0.34818864277615863,14933,5282
4,G3_buffered_low_expansion_high_friction,a050_mu060_g020,G3,12,cold,0.349991841825895,14933,5282
