predictor,permutation,null_mutual_information_bits,observed_mutual_information_bits
wall-spanning proxy,203,0.020725303519284356,0.015603655574361058
wall-spanning proxy,204,0.036451568268096736,0.015603655574361058
wall-spanning proxy,205,0.02490525162869136,0.015603655574361058
wall-spanning proxy,206,0.031035075756487982,0.015603655574361058
wall-spanning proxy,207,0.029840057280000463,0.015603655574361058
wall-spanning proxy,208,0.007831104013176384,0.015603655574361058
wall-spanning proxy,209,0.008355540756289975,0.015603655574361058
wall-spanning proxy,210,0.0063441766279560274,0.015603655574361058
wall-spanning proxy,211,0.015274200329387814,0.015603655574361058
wall-spanning proxy,212,0.04941343276267322,0.015603655574361058
wall-spanning proxy,213,0.05337986473410546,0.015603655574361058
wall-spanning proxy,214,0.010152552384464518,0.015603655574361058
wall-spanning proxy,215,0.020725303519284356,0.015603655574361058
wall-spanning proxy,216,0.0063441766279560274,0.015603655574361058
wall-spanning proxy,217,0.015603655574361058,0.015603655574361058
wall-spanning proxy,218,0.04941343276267322,0.015603655574361058
wall-spanning proxy,219,0.017925103945649192,0.015603655574361058
wall-spanning proxy,220,0.021733479702157683,0.015603655574361058
wall-spanning proxy,221,0.020725303519284356,0.015603655574361058
wall-spanning proxy,222,0.021733479702157683,0.015603655574361058
wall-spanning proxy,223,0.062125981799875676,0.015603655574361058
wall-spanning proxy,224,0.017925103945649192,0.015603655574361058
wall-spanning proxy,225,0.030026899573614655,0.015603655574361058
wall-spanning proxy,226,0.008355540756289975,0.015603655574361058
wall-spanning proxy,227,0.010152552384464518,0.015603655574361058
wall-spanning proxy,228,0.026031681523491973,0.015603655574361058
wall-spanning proxy,229,0.033279796341563056,0.015603655574361058
wall-spanning proxy,230,0.02490525162869136,0.015603655574361058
wall-spanning proxy,231,0.010152552384464518,0.015603655574361058
wall-spanning proxy,232,0.002011364128333947,0.015603655574361058
wall-spanning proxy,233,0.04560505700616474,0.015603655574361058
wall-spanning proxy,234,0.01628237651226114,0.015603655574361058
wall-spanning proxy,235,0.011270843074738978,0.015603655574361058
wall-spanning proxy,236,0.03398813972033822,0.015603655574361058
wall-spanning proxy,237,0.03398813972033822,0.015603655574361058
wall-spanning proxy,238,0.005819739884842436,0.015603655574361058
wall-spanning proxy,239,0.030026899573614655,0.015603655574361058
wall-spanning proxy,240,0.017925103945649192,0.015603655574361058
wall-spanning proxy,241,0.031318540240275944,0.015603655574361058
wall-spanning proxy,242,0.019082576085896304,0.015603655574361058
wall-spanning proxy,243,0.010152552384464518,0.015603655574361058
wall-spanning proxy,244,0.013592291446027112,0.015603655574361058
wall-spanning proxy,245,0.002011364128333947,0.015603655574361058
wall-spanning proxy,246,0.010152552384464518,0.015603655574361058
wall-spanning proxy,247,0.019082576085896304,0.015603655574361058
wall-spanning proxy,248,0.03383527533012314,0.015603655574361058
wall-spanning proxy,249,0.04458137644132981,0.015603655574361058
wall-spanning proxy,250,0.019082576085896304,0.015603655574361058
wall-spanning proxy,251,0.00814118825613057,0.015603655574361058
wall-spanning proxy,252,0.004022728256667894,0.015603655574361058
wall-spanning proxy,253,0.008355540756289975,0.015603655574361058
wall-spanning proxy,254,0.026031681523491973,0.015603655574361058
wall-spanning proxy,255,0.01728556445772176,0.015603655574361058
wall-spanning proxy,256,0.01628237651226114,0.015603655574361058
wall-spanning proxy,257,0.010152552384464518,0.015603655574361058
wall-spanning proxy,258,0.004022728256667894,0.015603655574361058
wall-spanning proxy,259,0.010152552384464518,0.015603655574361058
wall-spanning proxy,260,0.020725303519284356,0.015603655574361058
wall-spanning proxy,261,0.053154143530713197,0.015603655574361058
wall-spanning proxy,262,0.020725303519284356,0.015603655574361058
wall-spanning proxy,263,0.011270843074738978,0.015603655574361058
wall-spanning proxy,264,0.010152552384464518,0.015603655574361058
wall-spanning proxy,265,0.025058116018906434,0.015603655574361058
wall-spanning proxy,266,0.00814118825613057,0.015603655574361058
wall-spanning proxy,267,0.013592291446027112,0.015603655574361058
wall-spanning proxy,268,0.015603655574361058,0.015603655574361058
wall-spanning proxy,269,0.019082576085896304,0.015603655574361058
wall-spanning proxy,270,0.053154143530713197,0.015603655574361058
wall-spanning proxy,271,0.05285317182423582,0.015603655574361058
wall-spanning proxy,272,0.015274200329387814,0.015603655574361058
wall-spanning proxy,273,0.023415388585518383,0.015603655574361058
wall-spanning proxy,274,0.020725303519284356,0.015603655574361058
wall-spanning proxy,275,0.010152552384464518,0.015603655574361058
wall-spanning proxy,276,0.031318540240275944,0.015603655574361058
wall-spanning proxy,277,0.010152552384464518,0.015603655574361058
wall-spanning proxy,278,0.049714404469150604,0.015603655574361058
wall-spanning proxy,279,0.010152552384464518,0.015603655574361058
wall-spanning proxy,280,0.017925103945649192,0.015603655574361058
wall-spanning proxy,281,0.004022728256667894,0.015603655574361058
wall-spanning proxy,282,0.030026899573614655,0.015603655574361058
wall-spanning proxy,283,0.008355540756289975,0.015603655574361058
wall-spanning proxy,284,0.0063441766279560274,0.015603655574361058
wall-spanning proxy,285,0.03761260884118514,0.015603655574361058
wall-spanning proxy,286,0.02685512764708098,0.015603655574361058
wall-spanning proxy,287,0.015603655574361058,0.015603655574361058
wall-spanning proxy,288,0.019082576085896304,0.015603655574361058
wall-spanning proxy,289,0.024533679275792846,0.015603655574361058
wall-spanning proxy,290,0.0063441766279560274,0.015603655574361058
wall-spanning proxy,291,0.04624685266084822,0.015603655574361058
wall-spanning proxy,292,0.004022728256667894,0.015603655574361058
wall-spanning proxy,293,0.040784380767718814,0.015603655574361058
wall-spanning proxy,294,0.0063441766279560274,0.015603655574361058
wall-spanning proxy,295,0.005819739884842436,0.015603655574361058
wall-spanning proxy,296,0.017925103945649192,0.015603655574361058
wall-spanning proxy,297,0.0063441766279560274,0.015603655574361058
wall-spanning proxy,298,0.004022728256667894,0.015603655574361058
wall-spanning proxy,299,0.0505796651604703,0.015603655574361058
wall-spanning proxy,300,0.020725303519284356,0.015603655574361058
wall-spanning proxy,301,0.015274200329387814,0.015603655574361058
wall-spanning proxy,302,0.00814118825613057,0.015603655574361058
wall-spanning proxy,303,0.010152552384464518,0.015603655574361058
wall-spanning proxy,304,0.011270843074738978,0.015603655574361058
wall-spanning proxy,305,0.004022728256667894,0.015603655574361058
wall-spanning proxy,306,0.027705451202326523,0.015603655574361058
wall-spanning proxy,307,0.04440802646494298,0.015603655574361058
wall-spanning proxy,308,0.008355540756289975,0.015603655574361058
wall-spanning proxy,309,0.010152552384464518,0.015603655574361058
wall-spanning proxy,310,0.020725303519284356,0.015603655574361058
wall-spanning proxy,311,0.004022728256667894,0.015603655574361058
wall-spanning proxy,312,0.008355540756289975,0.015603655574361058
wall-spanning proxy,313,0.010152552384464518,0.015603655574361058
wall-spanning proxy,314,0.004022728256667894,0.015603655574361058
wall-spanning proxy,315,0.03383527533012314,0.015603655574361058
wall-spanning proxy,316,0.020572439129069277,0.015603655574361058
wall-spanning proxy,317,0.00814118825613057,0.015603655574361058
wall-spanning proxy,318,0.013592291446027112,0.015603655574361058
wall-spanning proxy,319,0.023415388585518383,0.015603655574361058
wall-spanning proxy,320,0.010152552384464518,0.015603655574361058
wall-spanning proxy,321,0.023415388585518383,0.015603655574361058
wall-spanning proxy,322,0.017925103945649192,0.015603655574361058
wall-spanning proxy,323,0.038451552313533185,0.015603655574361058
wall-spanning proxy,324,0.010152552384464518,0.015603655574361058
wall-spanning proxy,325,0.01347718870121327,0.015603655574361058
wall-spanning proxy,326,0.021733479702157683,0.015603655574361058
wall-spanning proxy,327,0.015603655574361058,0.015603655574361058
wall-spanning proxy,328,0.031318540240275944,0.015603655574361058
wall-spanning proxy,329,0.020725303519284356,0.015603655574361058
wall-spanning proxy,330,0.031482784713388515,0.015603655574361058
wall-spanning proxy,331,0.014485364884086598,0.015603655574361058
wall-spanning proxy,332,0.010152552384464518,0.015603655574361058
wall-spanning proxy,333,0.06613666839091653,0.015603655574361058
wall-spanning proxy,334,0.026031681523491973,0.015603655574361058
wall-spanning proxy,335,0.015274200329387814,0.015603655574361058
wall-spanning proxy,336,0.015603655574361058,0.015603655574361058
wall-spanning proxy,337,0.013960928140973007,0.015603655574361058
wall-spanning proxy,338,0.0471976693793034,0.015603655574361058
wall-spanning proxy,339,0.020725303519284356,0.015603655574361058
wall-spanning proxy,340,0.013592291446027112,0.015603655574361058
wall-spanning proxy,341,0.02685512764708098,0.015603655574361058
wall-spanning proxy,342,0.013592291446027112,0.015603655574361058
wall-spanning proxy,343,0.023415388585518383,0.015603655574361058
wall-spanning proxy,344,0.03411873981391111,0.015603655574361058
wall-spanning proxy,345,0.025694087073992573,0.015603655574361058
wall-spanning proxy,346,0.03444020413976279,0.015603655574361058
wall-spanning proxy,347,0.022893887500357413,0.015603655574361058
wall-spanning proxy,348,0.014485364884086598,0.015603655574361058
wall-spanning proxy,349,0.020725303519284356,0.015603655574361058
wall-spanning proxy,350,0.00814118825613057,0.015603655574361058
wall-spanning proxy,351,0.010152552384464518,0.015603655574361058
wall-spanning proxy,352,0.06215476787856612,0.015603655574361058
wall-spanning proxy,353,0.010152552384464518,0.015603655574361058
wall-spanning proxy,354,0.01347718870121327,0.015603655574361058
wall-spanning proxy,355,0.03411873981391111,0.015603655574361058
wall-spanning proxy,356,0.013592291446027112,0.015603655574361058
wall-spanning proxy,357,0.027705451202326523,0.015603655574361058
wall-spanning proxy,358,0.02490525162869136,0.015603655574361058
wall-spanning proxy,359,0.03230623083697752,0.015603655574361058
wall-spanning proxy,360,0.0063441766279560274,0.015603655574361058
wall-spanning proxy,361,0.031318540240275944,0.015603655574361058
wall-spanning proxy,362,0.03644018818519924,0.015603655574361058
wall-spanning proxy,363,0.010152552384464518,0.015603655574361058
wall-spanning proxy,364,0.011270843074738978,0.015603655574361058
wall-spanning proxy,365,0.025058116018906434,0.015603655574361058
wall-spanning proxy,366,0.020572439129069277,0.015603655574361058
wall-spanning proxy,367,0.015603655574361058,0.015603655574361058
wall-spanning proxy,368,0.019082576085896304,0.015603655574361058
wall-spanning proxy,369,0.019082576085896304,0.015603655574361058
wall-spanning proxy,370,0.022893887500357413,0.015603655574361058
wall-spanning proxy,371,0.002011364128333947,0.015603655574361058
wall-spanning proxy,372,0.005819739884842436,0.015603655574361058
wall-spanning proxy,373,0.017925103945649192,0.015603655574361058
wall-spanning proxy,374,0.025058116018906434,0.015603655574361058
wall-spanning proxy,375,0.031035075756487982,0.015603655574361058
wall-spanning proxy,376,0.01728556445772176,0.015603655574361058
wall-spanning proxy,377,0.020572439129069277,0.015603655574361058
wall-spanning proxy,378,0.013960928140973007,0.015603655574361058
wall-spanning proxy,379,0.019082576085896304,0.015603655574361058
wall-spanning proxy,380,0.013592291446027112,0.015603655574361058
wall-spanning proxy,381,0.019082576085896304,0.015603655574361058
